"filename", "language", "JSON", "JSON with Comments", "Markdown", "PostCSS", "TypeScript", "HTML", "TypeScript JSX", "XML", "Rust", "comment", "blank", "total"
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\color-picker\OklchSelectionPlane.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 25, 164
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorEdit\ColorEditPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 15, 140
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorEdit\ColorEditResultPreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 3, 19
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorEdit\ColorEditSourcePreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 4, 36
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorEdit\ColorEditToolPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 3, 15
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorEdit\ColorPalettePreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 11, 132
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorEdit\ManualMergeAnchorList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 6, 105
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorEdit\OklabMergeControls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 155, 0, 0, 0, 13, 168
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorVariationAnalysis\ColorVariationAnalysisPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 8, 68
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorVariationAnalysis\ColorVariationChart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 460, 0, 0, 2, 44, 506
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorVariationAnalysis\ColorVariationListItem.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 8, 93
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\colorVariationAnalysis\ColorVariationListPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 25, 224
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyAppFloatingRunner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 347, 0, 0, 6, 30, 383
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyAppPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 12, 117
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyAppRunnerScopeContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 4, 25
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyNodePanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 265, 0, 0, 0, 19, 284
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyOutputTypesModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 13, 176
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyProgressBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 6, 49
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyResultCarousel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 190, 0, 0, 8, 19, 217
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyResultGallery.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 127, 0, 0, 2, 14, 143
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyUiPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 17, 207
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ComfyWorkflowImport.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 122, 0, 0, 1, 11, 134
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\ParameterSettingsPopover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 263, 0, 0, 3, 20, 286
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\SaveComfyAppModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 8, 70
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\components\ImageUploadField.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 6, 77
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\components\PaletteColorPickerPopover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 101, 0, 0, 4, 8, 113
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\components\PaletteField.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 311, 0, 0, 4, 27, 342
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\components\ParameterPresetBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 166, 0, 0, 1, 19, 186
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\components\PromptField.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 18, 236
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\components\PromptPresetManagerModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 6, 99
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\components\RatioSizeField.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 9, 133
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\comfyui\components\RunnerComponentField.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 129, 0, 0, 5, 11, 145
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\imagePreview\ImagePaletteFloatingPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 188, 0, 0, 0, 22, 210
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\imagePreview\ImagePreviewWorkspace.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 685, 0, 0, 13, 90, 788
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\imagePreview\ImageViewerModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 321, 0, 0, 12, 35, 368
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\imagePreview\imagePreviewUtils.ts", "TypeScript", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 4, 29
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\imagePreview\useImagePreviewViewport.ts", "TypeScript", 0, 0, 0, 0, 327, 0, 0, 0, 0, 1, 47, 375
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\paletteBlankAreaHandlers.test.ts", "TypeScript", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 18, 90
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\paletteBlankAreaHandlers.ts", "TypeScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 5, 32
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\patternBrush\PatternBrushGrid.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 7, 103
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\patternBrush\PatternBrushPickerPopover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 22, 194
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\pixelRestore\FixedScaleControls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 11, 153
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\pixelRestore\GridRestoreSourcePreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 660, 0, 0, 10, 84, 754
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\pixelRestore\GridScaleControls.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 293, 0, 0, 0, 20, 313
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\pixelRestore\PixelRestorePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 20, 192
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\pixelRestore\PixelRestorePreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 3, 21
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\pixelRestore\RestoreToolPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 9, 95
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\pixelRestore\useGridLayout.ts", "TypeScript", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 5, 32
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\settings\AiSettingsSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 11, 136
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\settings\CanvasSettingsSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 224, 0, 0, 0, 12, 236
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\settings\ComfyUiSettingsSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 3, 28
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\settings\GeneralSettingsSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 5, 62
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\settings\SettingsField.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 239, 0, 0, 1, 12, 252
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\settings\SettingsModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 8, 73
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\settings\settingsSections.ts", "TypeScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 4, 42
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\toolPage\ImageDropOverlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 3, 16
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\toolPage\ToolPagePreviewSplit.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 5, 28
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\toolPage\imageFileDrop.ts", "TypeScript", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 8, 29
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\world\WorldAgentSettingsModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 205, 0, 0, 0, 15, 220
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\components\world\WorldCreatorPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 455, 0, 0, 0, 33, 488
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\assetContextMenu.ts", "TypeScript", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 5, 62
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\assetFolderPanelMenu.ts", "TypeScript", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 3, 41
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\menuConfig.ts", "TypeScript", 0, 0, 0, 0, 296, 0, 0, 0, 0, 2, 5, 303
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\palettePanelMenu.ts", "TypeScript", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 12, 108
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\referenceLayerContextMenu.ts", "TypeScript", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 4, 58
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\referenceLayerPanelMenu.ts", "TypeScript", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 3, 21
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\selectionContextMenu.ts", "TypeScript", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 5, 101
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\toolPagesConfig.ts", "TypeScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 14
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\toolShortcuts.test.ts", "TypeScript", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 7, 49
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\config\toolShortcuts.ts", "TypeScript", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 7, 41
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\controllers\canvasInteraction.test.ts", "TypeScript", 0, 0, 0, 0, 315, 0, 0, 0, 0, 0, 40, 355
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\controllers\canvasInteraction.ts", "TypeScript", 0, 0, 0, 0, 735, 0, 0, 0, 0, 4, 53, 792
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useAltKeyHeld.ts", "TypeScript", 0, 0, 0, 0, 31, 0, 0, 0, 0, 3, 8, 42
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useAppShortcuts.ts", "TypeScript", 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 39, 316
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useAssetImageUrl.ts", "TypeScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 7, 39
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useAssetNoteContent.ts", "TypeScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 7, 39
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useAssetPointerDrag.ts", "TypeScript", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 18, 107
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useAutoSaveProject.ts", "TypeScript", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 8, 38
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useBackdropDismiss.ts", "TypeScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 6, 2, 25
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useBrushSizeHint.ts", "TypeScript", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 11, 53
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useColorPickerState.ts", "TypeScript", 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 25, 210
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useImageFileDrop.ts", "TypeScript", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 19, 137
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useMousePositionOverlay.ts", "TypeScript", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 7, 49
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\usePatternBrushImageUrl.ts", "TypeScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 7, 39
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\usePomodoroTimer.ts", "TypeScript", 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 12, 77
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\usePreviewSplitDirection.ts", "TypeScript", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 8, 34
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useSpaceKeyHeld.ts", "TypeScript", 0, 0, 0, 0, 28, 0, 0, 0, 0, 1, 8, 37
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\hooks\useWorkspaceRegion.ts", "TypeScript", 0, 0, 0, 0, 49, 0, 0, 0, 0, 12, 12, 73
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\icons\ActionIcons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 2, 27
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\icons\ToolIcons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 15, 124
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\aiFieldRegistryStore.ts", "TypeScript", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 4, 50
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\aiTextFieldSessionStore.test.ts", "TypeScript", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\aiTextFieldSessionStore.ts", "TypeScript", 0, 0, 0, 0, 610, 0, 0, 0, 0, 0, 111, 721
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\appSettingsSlice.ts", "TypeScript", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 37, 281
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\appStore.ts", "TypeScript", 0, 0, 0, 0, 3438, 0, 0, 0, 0, 7, 1505, 4950
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\assetLibrarySlice.ts", "TypeScript", 0, 0, 0, 0, 683, 0, 0, 0, 0, 0, 62, 745
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\colorEditStore.ts", "TypeScript", 0, 0, 0, 0, 465, 0, 0, 0, 0, 0, 44, 509
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\colorVariationAnalysisStore.ts", "TypeScript", 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 34, 242
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\comfyAppStore.ts", "TypeScript", 0, 0, 0, 0, 968, 0, 0, 0, 0, 44, 70, 1082
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\comfyUiStore.ts", "TypeScript", 0, 0, 0, 0, 313, 0, 0, 0, 0, 4, 29, 346
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\llmSettingsSlice.ts", "TypeScript", 0, 0, 0, 0, 89, 0, 0, 0, 0, 1, 20, 110
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\palettePresetSlice.ts", "TypeScript", 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 31, 296
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\patternBrushSlice.ts", "TypeScript", 0, 0, 0, 0, 298, 0, 0, 0, 0, 0, 45, 343
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\pixelRestoreStore.ts", "TypeScript", 0, 0, 0, 0, 619, 0, 0, 0, 0, 0, 61, 680
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\settingsSlice.ts", "TypeScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 7, 31
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\toastStore.ts", "TypeScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 11, 70
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\workspaceRegionSlice.ts", "TypeScript", 0, 0, 0, 0, 32, 0, 0, 0, 0, 1, 8, 41
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\worldAgentSettingsStore.ts", "TypeScript", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 11, 89
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\stores\worldStore.ts", "TypeScript", 0, 0, 0, 0, 198, 0, 0, 0, 0, 1, 20, 219
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\utils\canvasKeyboardFocus.ts", "TypeScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 2, 11
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\utils\editableFocus.test.ts", "TypeScript", 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 6, 101
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\presentation\utils\editableFocus.ts", "TypeScript", 0, 0, 0, 0, 59, 0, 0, 0, 0, 7, 16, 82
"g:\TypeScriptProject\pixelart_master\pixelart_master\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"g:\TypeScriptProject\pixelart_master\pixelart_master\temp\game-art-prompt-dictionary.md", "Markdown", 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 89, 401
"g:\TypeScriptProject\pixelart_master\pixelart_master\tsconfig.json", "JSON with Comments", 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 4, 31
"g:\TypeScriptProject\pixelart_master\pixelart_master\tsconfig.node.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"g:\TypeScriptProject\pixelart_master\pixelart_master\vite.config.ts", "TypeScript", 0, 0, 0, 0, 33, 0, 0, 0, 0, 8, 5, 46
"Total", "-", 4747, 25, 317, 81, 40699, 13, 21335, 17, 1411, 655, 9898, 79198
